match_id,game_date,game_duration_min,champion,position,win,kills,deaths,assists,kda,cs,cs_per_min,gold,gold_per_min,damage,damage_per_min,vision_score,double_kills,triple_kills,quadra_kills,penta_kills,game_mode
KR_8237576955,2026-05-30 05:48:59.778,23.33,Sejuani,JUNGLE,1,4,4,11,3.75,157,6.73,10244,439.03,13810,591.86,17,0,0,0,0,CLASSIC
KR_8237545468,2026-05-30 05:21:09.582,23.13,Briar,MIDDLE,1,6,7,3,1.29,140,6.05,8985,388.4,15881,686.5,12,0,0,0,0,CLASSIC
KR_8237502317,2026-05-30 04:45:34.676,31.87,Briar,MIDDLE,1,9,7,6,2.14,202,6.34,14091,442.19,35415,1111.35,28,0,0,0,0,CLASSIC
KR_8236587388,2026-05-29 12:56:53.187,25.48,Briar,MIDDLE,0,16,9,2,2.0,159,6.24,14846,582.58,34957,1371.76,13,0,0,0,0,CLASSIC
KR_8236447727,2026-05-29 11:43:09.038,33.22,Briar,MIDDLE,0,13,7,6,2.71,231,6.95,15781,475.09,46240,1392.07,24,1,0,0,0,CLASSIC
KR_8236419615,2026-05-29 11:22:37.331,15.3,Briar,MIDDLE,1,7,4,4,2.75,87,5.69,6821,445.82,13477,880.85,4,1,0,0,0,CLASSIC
KR_8234397936,2026-05-27 14:27:01.791,28.78,Briar,TOP,0,15,11,1,1.45,223,7.75,15672,544.48,30033,1043.42,13,0,0,0,0,CLASSIC
KR_8234341878,2026-05-27 13:56:19.574,26.73,Briar,MIDDLE,0,6,13,1,0.54,131,4.9,10059,376.27,22902,856.68,11,0,0,0,0,CLASSIC
KR_8231700632,2026-05-25 11:26:28.276,23.67,Velkoz,MIDDLE,1,6,3,8,4.67,206,8.7,10690,451.69,23981,1013.28,21,1,0,0,0,CLASSIC
KR_8230165736,2026-05-24 13:19:15.041,32.57,Talon,MIDDLE,0,7,9,3,1.11,269,8.26,15455,474.56,28939,888.61,12,0,0,0,0,CLASSIC
KR_8229909175,2026-05-24 11:06:12.316,40.22,Briar,MIDDLE,0,10,12,5,1.25,249,6.19,15993,397.67,38730,963.03,27,1,0,0,0,CLASSIC
KR_8229871060,2026-05-24 10:41:42.760,15.38,Talon,MIDDLE,0,3,10,1,0.4,94,6.11,5142,334.26,12974,843.38,8,0,0,0,0,CLASSIC
KR_8229661408,2026-05-24 08:31:58.661,32.9,Briar,MIDDLE,0,15,14,3,1.29,187,5.68,15682,476.66,37400,1136.78,21,2,0,0,0,CLASSIC
KR_8228567687,2026-05-23 14:20:27.452,35.17,Varus,MIDDLE,1,19,9,13,3.56,251,7.14,20686,588.23,52272,1486.41,31,3,0,0,0,CLASSIC
KR_8228500295,2026-05-23 13:50:04.226,26.37,Briar,MIDDLE,1,3,6,12,2.5,162,6.14,10869,412.23,19429,736.88,13,0,0,0,0,CLASSIC
KR_8228402133,2026-05-23 13:04:16.031,39.38,Fizz,MIDDLE,0,13,10,8,2.1,296,7.52,21094,535.61,46481,1180.22,46,0,0,0,0,CLASSIC
KR_8228348457,2026-05-23 12:41:31.791,18.17,Zoe,MIDDLE,0,0,5,5,1.0,117,6.44,5730,315.41,6866,377.94,9,0,0,0,0,CLASSIC
KR_8228277948,2026-05-23 12:07:10.802,29.17,Varus,MIDDLE,1,12,7,6,2.57,230,7.89,15779,540.99,33320,1142.4,15,2,0,0,0,CLASSIC
KR_8228026049,2026-05-23 09:16:38.073,22.23,Varus,MIDDLE,0,4,5,2,1.2,184,8.28,8952,402.64,19449,874.77,11,0,0,0,0,CLASSIC
KR_8227582213,2026-05-23 03:54:43.311,42.4,Ezreal,MIDDLE,1,6,13,10,1.23,332,7.83,20310,479.01,36465,860.02,19,0,0,0,0,CLASSIC
KR_8227553168,2026-05-23 03:20:32.959,27.27,Briar,MIDDLE,0,7,13,4,0.85,179,6.56,11927,437.42,23749,870.99,20,0,0,0,0,CLASSIC
KR_8227487924,2026-05-23 02:13:42.275,23.55,Varus,MIDDLE,0,4,8,3,0.88,233,9.89,11392,483.74,18771,797.07,10,0,0,0,0,CLASSIC
KR_8227474345,2026-05-23 01:42:23.339,24.37,Varus,MIDDLE,0,3,8,1,0.5,195,8.0,10894,447.09,19528,801.42,12,0,0,0,0,CLASSIC
KR_8227458931,2026-05-23 01:31:24.163,5.38,Zoe,MIDDLE,0,1,2,0,0.5,30,5.57,1821,338.27,2647,491.7,0,0,0,0,0,CLASSIC
KR_8227440829,2026-05-23 00:57:32.157,28.0,Talon,MIDDLE,1,11,6,1,2.0,220,7.86,13807,493.11,26369,941.75,20,2,0,0,0,CLASSIC
KR_8227429460,2026-05-23 00:24:02.280,27.4,Varus,MIDDLE,0,3,9,5,0.89,214,7.81,10196,372.12,23100,843.07,23,0,0,0,0,CLASSIC
KR_8226916282,2026-05-22 14:16:05.759,30.48,Varus,MIDDLE,1,4,9,5,1.0,210,6.89,12019,394.28,18038,591.73,12,0,0,0,0,CLASSIC
KR_8226806259,2026-05-22 13:28:27.828,33.52,Varus,MIDDLE,1,24,6,8,5.33,260,7.76,22755,678.92,71775,2141.47,25,7,1,0,0,CLASSIC
KR_8225544268,2026-05-21 13:21:57.757,35.1,Varus,MIDDLE,1,13,7,9,3.14,232,6.61,17282,492.36,50947,1451.48,11,0,0,0,0,CLASSIC
KR_8223100086,2026-05-19 13:14:45.724,25.7,Varus,MIDDLE,1,21,4,3,6.0,218,8.48,16926,658.6,43957,1710.39,26,4,0,0,0,CLASSIC
KR_8220438103,2026-05-17 11:08:04.421,32.33,Varus,MIDDLE,1,16,5,15,6.2,252,7.79,17698,547.36,49168,1520.66,22,2,0,0,0,CLASSIC
KR_8220117486,2026-05-17 08:06:08.099,37.02,Briar,MIDDLE,1,14,10,6,2.0,272,7.35,18175,491.0,36979,998.98,23,1,0,0,0,CLASSIC
KR_8219911532,2026-05-17 06:08:40.719,26.6,Veigar,MIDDLE,1,6,1,8,14.0,247,9.29,13264,498.65,18797,706.65,19,0,0,0,0,CLASSIC
KR_8219819522,2026-05-17 05:12:20.701,45.05,Nunu,MIDDLE,1,12,11,19,2.82,226,5.02,17928,397.96,59818,1327.81,30,1,0,0,0,CLASSIC
KR_8219772454,2026-05-17 04:32:36.878,26.88,Velkoz,MIDDLE,1,10,8,10,2.5,179,6.66,12456,463.34,32714,1216.89,15,1,0,0,0,CLASSIC
KR_8219721858,2026-05-17 03:55:39.196,31.88,Briar,MIDDLE,0,11,8,11,2.75,208,6.52,14677,460.33,31240,979.82,19,1,1,0,0,CLASSIC
KR_8219660681,2026-05-17 02:51:39.107,23.18,Viktor,MIDDLE,1,4,6,6,1.67,182,7.85,9115,393.17,19690,849.32,9,0,0,0,0,CLASSIC
KR_8219628939,2026-05-17 02:15:41.723,31.17,Briar,MIDDLE,0,8,9,6,1.56,249,7.99,13691,439.28,22213,712.72,25,0,0,0,0,CLASSIC
KR_8219630087,2026-05-17 02:02:50.124,8.35,Briar,MIDDLE,1,2,1,0,2.0,50,5.99,3070,367.66,2921,349.82,0,0,0,0,0,CLASSIC
KR_8219325895,2026-05-16 16:53:15.421,30.77,Viktor,MIDDLE,0,4,9,4,0.89,216,7.02,11171,363.09,25390,825.24,17,0,0,0,0,CLASSIC
KR_8219268209,2026-05-16 16:11:33.063,36.25,Briar,MIDDLE,1,11,15,6,1.13,211,5.82,15592,430.12,27793,766.7,18,1,0,0,0,CLASSIC
KR_8219066813,2026-05-16 14:40:21.179,25.45,Briar,MIDDLE,0,4,14,3,0.5,160,6.29,10554,414.7,13533,531.75,11,0,0,0,0,CLASSIC
KR_8219011706,2026-05-16 14:14:42.476,21.95,Zoe,MIDDLE,0,4,8,4,1.0,124,5.65,7349,334.81,14773,673.03,12,0,0,0,0,CLASSIC
KR_8218926803,2026-05-16 13:40:55.479,30.38,Briar,MIDDLE,0,6,8,7,1.62,192,6.32,11416,375.73,28985,953.98,16,0,0,0,0,CLASSIC
KR_8214648320,2026-05-13 12:26:18.622,31.85,Nasus,TOP,0,5,5,5,2.0,251,7.88,12453,390.99,40716,1278.37,26,0,0,0,0,CLASSIC
KR_8211134621,2026-05-10 12:56:12.267,33.48,Briar,MIDDLE,1,23,8,3,3.25,238,7.11,19411,579.72,44096,1316.95,22,3,1,0,0,CLASSIC
KR_8211053195,2026-05-10 12:14:52.311,35.42,Vladimir,MIDDLE,1,14,6,7,3.5,265,7.48,17427,492.06,46996,1326.95,27,2,0,0,0,CLASSIC
KR_8210979886,2026-05-10 11:45:20.806,24.5,Briar,MIDDLE,1,16,1,14,30.0,184,7.51,13211,539.22,32441,1324.12,14,2,0,0,0,CLASSIC
KR_8210482542,2026-05-10 06:55:16.588,15.4,Viktor,MIDDLE,0,0,4,1,0.25,105,6.82,4323,280.71,5126,332.86,4,0,0,0,0,CLASSIC
KR_8210113902,2026-05-10 01:30:50.792,34.78,Zoe,MIDDLE,0,17,6,9,4.33,223,6.41,16963,487.68,45093,1296.4,40,3,1,0,0,CLASSIC
KR_8210102669,2026-05-10 01:10:51.174,15.93,Viktor,MIDDLE,1,1,2,4,2.5,114,7.15,5651,354.67,11329,711.03,7,0,0,0,0,CLASSIC
KR_8209706248,2026-05-09 15:38:07.070,27.97,Viktor,MIDDLE,1,3,4,6,2.25,215,7.69,10715,383.13,24708,883.48,18,0,0,0,0,CLASSIC
KR_8209544882,2026-05-09 14:31:27.724,18.63,Viktor,MIDDLE,0,4,7,1,0.71,131,7.03,7179,385.28,9887,530.61,9,1,0,0,0,CLASSIC
KR_8209382682,2026-05-09 13:23:10.461,29.77,XinZhao,JUNGLE,1,12,3,10,7.33,208,6.99,14209,477.35,28470,956.44,19,1,0,0,0,CLASSIC
KR_8209304910,2026-05-09 12:49:04.494,28.48,Nasus,TOP,0,1,5,1,0.4,253,8.88,10034,352.28,26418,927.49,9,0,0,0,0,CLASSIC
KR_8209220968,2026-05-09 12:10:24.953,30.35,Jax,TOP,0,8,4,3,2.75,199,6.56,12958,426.95,19175,631.8,10,2,0,0,0,CLASSIC
KR_8208388138,2026-05-09 01:24:13.436,28.72,Gragas,TOP,1,2,3,7,3.0,210,7.31,10275,357.81,19706,686.22,18,0,0,0,0,CLASSIC
KR_8208359305,2026-05-09 00:40:15.489,38.68,Kaisa,TOP,0,10,13,3,1.0,317,8.19,19764,510.92,37909,979.98,37,2,0,0,0,CLASSIC
KR_8208337714,2026-05-09 00:10:52.931,25.22,Trundle,TOP,0,1,8,1,0.25,206,8.17,8952,355.0,20083,796.42,15,0,0,0,0,CLASSIC
KR_8207988061,2026-05-08 15:31:01.846,35.2,Blitzcrank,UTILITY,1,1,11,21,2.0,20,0.57,9406,267.22,11161,317.07,76,0,0,0,0,CLASSIC
KR_8207899264,2026-05-08 14:51:44.726,29.1,Vayne,TOP,0,3,19,2,0.26,154,5.29,9890,339.86,24608,845.64,12,0,0,0,0,CLASSIC
KR_8207825224,2026-05-08 14:19:14.889,28.2,Gragas,TOP,0,1,9,5,0.67,166,5.89,8128,288.23,14123,500.82,19,0,0,0,0,CLASSIC
KR_8207756911,2026-05-08 13:52:31.666,23.07,Brand,UTILITY,0,5,10,4,0.9,33,1.43,7715,334.47,15884,688.61,58,2,0,0,0,CLASSIC
KR_8206411817,2026-05-07 12:58:37.038,35.95,Nasus,TOP,0,3,9,4,0.78,283,7.87,15268,424.7,37927,1054.99,14,0,0,0,0,CLASSIC
KR_8206364011,2026-05-07 12:28:26.022,23.68,Camille,TOP,0,3,8,4,0.88,142,6.0,8404,354.85,18772,792.62,11,0,0,0,0,CLASSIC
KR_8205252840,2026-05-06 13:10:14.613,35.6,Ryze,TOP,0,2,7,8,1.43,291,8.17,13594,381.85,30679,861.77,48,0,0,0,0,CLASSIC
KR_8203171410,2026-05-05 05:36:26.728,33.85,Nasus,TOP,0,9,6,6,2.5,312,9.22,15829,467.62,35181,1039.32,29,2,0,0,0,CLASSIC
KR_8202939640,2026-05-05 02:06:38.356,1.13,Kennen,TOP,0,0,0,0,0.0,0,0.0,508,448.24,187,165.0,0,0,0,0,0,CLASSIC
KR_8202911858,2026-05-05 01:26:23.559,28.82,Camille,MIDDLE,1,6,3,7,4.33,209,7.25,12125,420.76,19591,679.85,28,1,0,0,0,CLASSIC
KR_8202864380,2026-05-04 23:37:44.487,18.73,Viktor,MIDDLE,1,3,2,5,4.0,148,7.9,8258,440.82,13524,721.92,15,0,0,0,0,CLASSIC
KR_8202859031,2026-05-04 23:08:13.503,24.12,Vayne,TOP,0,2,6,1,0.5,143,5.93,7489,310.53,22848,947.39,7,0,0,0,0,CLASSIC
KR_8202241374,2026-05-04 13:47:17.814,34.63,Talon,MIDDLE,0,10,9,6,1.78,275,7.94,16016,462.44,35555,1026.61,26,0,0,0,0,CLASSIC
KR_8199803508,2026-05-03 06:38:28.295,26.73,Ornn,TOP,1,9,1,8,17.0,221,8.27,12401,463.88,27917,1044.28,20,1,0,0,0,CLASSIC
KR_8199538286,2026-05-03 03:33:28.208,35.55,Talon,MIDDLE,1,9,13,7,1.23,227,6.39,15362,432.12,33779,950.18,21,0,0,0,0,CLASSIC
KR_8199502845,2026-05-03 03:04:27.173,24.38,Zaahen,TOP,0,2,14,1,0.21,105,4.31,6387,261.94,13242,543.08,2,0,0,0,0,CLASSIC
KR_8199440395,2026-05-03 01:39:09.241,27.28,Quinn,TOP,0,6,8,10,2.0,152,5.57,11144,408.45,25075,919.06,20,0,0,0,0,CLASSIC
KR_8199411954,2026-05-03 01:06:39.774,27.88,Jax,TOP,0,5,7,3,1.14,229,8.21,11527,413.4,19982,716.63,12,0,0,0,0,CLASSIC
KR_8199121741,2026-05-02 16:33:32.546,31.73,Jax,TOP,1,6,5,6,2.4,252,7.94,13679,431.06,23913,753.56,23,2,0,0,0,CLASSIC
KR_8199091080,2026-05-02 16:11:41.383,18.32,Nasus,TOP,0,1,8,1,0.25,81,4.42,4810,262.6,5792,316.21,6,0,0,0,0,CLASSIC
KR_8199040630,2026-05-02 15:51:19.450,15.28,Ahri,TOP,0,0,8,0,0.0,84,5.5,4321,282.73,9034,591.1,0,0,0,0,0,CLASSIC
KR_8198669423,2026-05-02 13:10:35.053,22.52,Ryze,TOP,1,5,6,7,2.0,184,8.17,10235,454.55,37150,1649.89,22,0,0,0,0,CLASSIC
KR_8197832024,2026-05-02 04:52:24.464,30.47,Nasus,TOP,1,6,12,13,1.58,205,6.73,13738,450.92,33173,1088.83,25,1,0,0,0,CLASSIC
KR_8197583476,2026-05-02 00:04:43.928,31.98,Zaahen,TOP,0,8,10,3,1.1,185,5.78,12968,405.46,32458,1014.84,13,0,0,0,0,CLASSIC
KR_8197570611,2026-05-01 23:33:37.623,26.75,Nasus,TOP,0,5,5,2,1.4,221,8.26,11088,414.5,23443,876.37,6,0,0,0,0,CLASSIC
KR_8197552880,2026-05-01 22:58:23.645,30.2,XinZhao,TOP,0,6,6,1,1.17,232,7.68,12364,409.4,26136,865.43,36,0,0,0,0,CLASSIC
KR_8196743637,2026-05-01 11:59:39.608,28.57,Jax,TOP,1,7,4,14,5.25,186,6.51,12502,437.64,31777,1112.38,20,0,0,0,0,CLASSIC
KR_8196602662,2026-05-01 10:35:55.773,24.12,MonkeyKing,TOP,1,2,3,5,2.33,185,7.67,10092,418.47,15843,656.93,13,0,0,0,0,CLASSIC
KR_8196552997,2026-05-01 10:02:43.156,27.37,Jax,TOP,1,4,7,2,0.86,158,5.77,9585,350.24,15319,559.77,15,0,0,0,0,CLASSIC
KR_8196413869,2026-05-01 08:34:57.016,28.98,Vayne,TOP,1,6,7,4,1.43,185,6.38,12664,436.94,21136,729.25,15,0,0,0,0,CLASSIC
KR_8196368571,2026-05-01 08:04:18.007,26.02,Aurora,TOP,1,3,5,8,2.2,145,5.57,8924,343.01,15718,604.15,14,0,0,0,0,CLASSIC
KR_8196311880,2026-05-01 07:34:01.934,26.55,XinZhao,TOP,0,2,12,4,0.5,193,7.27,9469,356.65,18189,685.08,14,0,0,0,0,CLASSIC
KR_8195793697,2026-05-01 00:33:07.882,32.3,Ornn,TOP,1,6,7,18,3.43,207,6.41,13324,412.51,27560,853.25,21,1,0,0,0,CLASSIC
KR_8195786326,2026-05-01 00:05:26.458,19.95,Senna,UTILITY,1,6,7,13,2.71,28,1.4,8135,407.77,13462,674.79,29,0,0,0,0,CLASSIC
KR_8195758527,2026-04-30 23:02:29.904,25.95,Akali,TOP,1,7,7,3,1.43,162,6.24,10322,397.76,28447,1096.22,12,0,0,0,0,CLASSIC
KR_8195752328,2026-04-30 22:35:24.605,22.27,Vayne,TOP,0,4,5,2,1.2,132,5.93,7493,336.51,16577,744.48,19,0,0,0,0,CLASSIC
KR_8195744089,2026-04-30 21:49:18.778,38.83,KSante,TOP,0,7,8,8,1.88,259,6.67,15781,406.38,36195,932.06,11,1,0,0,0,CLASSIC
KR_8195476750,2026-04-30 16:00:39.784,23.85,Jax,TOP,1,9,5,3,2.4,217,9.1,12698,532.41,24914,1044.61,11,0,0,0,0,CLASSIC
KR_8195412631,2026-04-30 15:26:10.914,29.05,Vayne,TOP,1,6,8,1,0.88,213,7.33,12116,417.07,20079,691.19,19,1,0,0,0,CLASSIC
KR_8193732035,2026-04-29 13:09:01.780,29.33,KSante,TOP,1,5,4,12,4.25,212,7.23,12784,435.82,24749,843.72,17,0,0,0,0,CLASSIC
KR_8193646417,2026-04-29 12:30:33.613,33.92,RekSai,TOP,1,17,11,5,2.0,155,4.57,15327,451.9,35719,1053.14,30,2,1,0,0,CLASSIC
KR_8192473281,2026-04-28 13:35:33.455,27.3,Jayce,TOP,0,9,9,5,1.56,193,7.07,11649,426.7,26146,957.73,19,2,0,0,0,CLASSIC
KR_8191100775,2026-04-27 12:43:06.726,53.55,Akali,TOP,1,11,10,9,2.0,290,5.42,20561,383.96,63945,1194.12,57,1,0,0,0,CLASSIC
KR_8189896456,2026-04-26 13:25:31.103,24.67,RekSai,TOP,0,4,5,4,1.6,120,4.86,7911,320.72,16170,655.54,15,0,0,0,0,CLASSIC
KR_8188348188,2026-04-25 14:54:13.280,32.32,Jax,TOP,0,8,5,6,2.8,247,7.64,14579,451.13,28290,875.4,22,0,0,0,0,CLASSIC
KR_8187933596,2026-04-25 11:39:04.260,40.58,KSante,TOP,1,10,9,9,2.11,298,7.34,17083,420.94,39751,979.49,28,1,0,0,0,CLASSIC
KR_8187788076,2026-04-25 09:58:23.957,26.13,Elise,TOP,0,3,10,4,0.7,175,6.7,9080,347.45,20167,771.7,13,0,0,0,0,CLASSIC
KR_8187734887,2026-04-25 09:28:33.828,24.6,Akali,TOP,1,11,7,4,2.14,141,5.73,10784,438.37,30167,1226.3,19,0,0,0,0,CLASSIC
KR_8187619473,2026-04-25 08:03:52.983,30.73,Jax,TOP,1,7,6,10,2.83,223,7.26,14157,460.64,41712,1357.22,32,0,0,0,0,CLASSIC
KR_8187489905,2026-04-25 06:42:54.673,40.85,Tristana,TOP,1,8,12,8,1.33,301,7.37,16953,415.01,46087,1128.2,39,1,0,0,0,CLASSIC
KR_8187438430,2026-04-25 06:04:56.668,33.68,Yone,TOP,1,9,3,2,3.67,334,9.92,17324,514.32,24823,736.95,37,1,0,0,0,CLASSIC
KR_8187154422,2026-04-25 01:25:20.290,28.17,Lux,MIDDLE,0,3,12,7,0.83,168,5.96,10137,359.89,20191,716.84,16,1,0,0,0,CLASSIC
KR_8187144070,2026-04-25 01:01:30.342,15.75,Nasus,TOP,1,1,1,1,2.0,138,8.76,5598,355.43,10917,693.14,7,0,0,0,0,CLASSIC
KR_8187117616,2026-04-25 00:27:29.071,29.42,Garen,TOP,0,3,7,3,0.86,215,7.31,10717,364.32,18104,615.43,24,0,0,0,0,CLASSIC
KR_8187109002,2026-04-24 23:51:42.546,30.83,Aurora,TOP,0,4,8,4,1.0,177,5.74,11142,361.36,48638,1577.45,15,0,0,0,0,CLASSIC
KR_8186827051,2026-04-24 16:02:10.677,18.87,Garen,TOP,1,7,4,1,2.0,188,9.96,10302,546.04,11640,616.96,7,0,0,0,0,CLASSIC
KR_8186761258,2026-04-24 15:28:21.861,26.77,Nasus,UTILITY,0,2,8,13,1.88,33,1.23,9007,336.5,8914,333.03,64,0,0,0,0,CLASSIC
KR_8186694022,2026-04-24 14:53:07.643,30.03,Vi,TOP,0,7,13,4,0.85,147,4.89,11053,368.02,29389,978.55,25,1,0,0,0,CLASSIC
KR_8185139282,2026-04-23 13:06:42.134,26.47,Jayce,TOP,0,2,8,3,0.62,220,8.31,9358,353.58,15884,600.15,20,0,0,0,0,CLASSIC
KR_8179509278,2026-04-19 06:07:12.748,23.52,Jayce,TOP,1,9,5,3,2.4,184,7.82,10976,466.73,24066,1023.36,12,1,0,0,0,CLASSIC
KR_8179149455,2026-04-19 00:12:36.443,31.15,Nasus,TOP,1,6,8,3,1.12,207,6.65,13639,437.85,22899,735.12,18,1,0,0,0,CLASSIC
KR_8179131989,2026-04-18 23:42:14.119,22.37,Elise,TOP,0,1,4,1,0.5,122,5.45,6716,300.27,11084,495.56,12,0,0,0,0,CLASSIC
KR_8179121479,2026-04-18 23:00:39.541,26.78,MasterYi,TOP,0,2,8,2,0.5,166,6.2,8652,323.04,13399,500.27,13,0,0,0,0,CLASSIC
